txt,polarity
"[""Heart rate can vary as the body's need to absorb oxygen and excrete carbon dioxide changes, such as during physical exercise , sleep , illness, or as a result of ingesting drugs :""]",0
['His 1651 book Leviathan established the foundation for most of Western political philosophy from the perspective of social contract theory.'],0
"['A carriage is a wheeled vehicle for people, usually horse-drawn; litters (palanquins) and sedan chairs are excluded, since they are wheelless vehicles.']",0
"['The 2004 Indian Ocean earthquake was an undersea megathrust earthquake that occurred at 00:58:53 UTC on Sunday, 26 December 2004, with an epicentre off the west coast of Sumatra , Indonesia.']",0
"[""The Geothermal energy of the Earth's crust originates from the original formation of the planet (20%) and from radioactive decay of minerals (80%).""]",0
"['The term cubic foot is an Imperial and US customary (non- metric ) unit of volume , used in the United States and the United Kingdom.']",0
"['Kirstie Louise Alley (born January 12, 1951) is an American actress and comedian known for her role in the TV series Cheers , in which she played Rebecca Howe from 1987–1993, winning an Emmy Award and a Golden Globe Award as the Outstanding Lead Actress in a Comedy Series in 1991.']",0
"['He was a key figure in the foundation of the Democratic Republic of Vietnam in 1945, as well as the People’s Army of Vietnam (PAVN) and the Việt Cộng (NLF or VC) during the Vietnam War .']",0
"['A central processing unit (CPU), also referred to as a central processor unit, is the hardware within a computer that carries out the instructions of a computer program by performing the basic arithmetical, logical, and input/output operations of the system.']",0
"['While 26 U.S. soldiers were initially charged with criminal offenses for their actions at Mỹ Lai, only Second Lieutenant William Calley , a platoon leader in Charlie Company, was convicted.']",0
"['Mithridates VI or Mithradates VI (), from Old Persian Mithradatha, ""gift of Mithra ""; 134–63 BC, also known as Mithradates the Great (Megas) and Eupator Dionysius, was king of Pontus and Armenia Minor in northern Anatolia (now Turkey ) from about 120–63 BC.']",0
"['In photography , bracketing is the general technique of taking several shots of the same subject using different camera settings.']",0
"[""One of Australia's best and most prestigious universities, UWA is highly ranked internationally in various publications; the 2011 QS World University Rankings placed UWA at 73rd internationally.""]",0
['Most of the hydrogen on Earth is in molecules such as water and organic compounds because hydrogen readily forms covalent compounds with most non-metallic elements.'],0
"['GDP per capita is similar to the average European economies but the economy is critically dependent upon substantial support from the Danish government, which supplies about half the revenues of the home rule government who in turn employ about 8,000 Greenlanders out of a labor force of 40,156 (Jan. 2012).']",0
"['Paranasal sinuses are a group of four paired air-filled spaces that surround the nasal cavity ( maxillary sinuses ), above the eyes ( frontal sinuses ), between the eyes ( ethmoid sinuses ), and behind the ethmoids ( sphenoid sinuses ).']",0
['Westlife were an Irish boy band which formed in 1998 and disbanded in 2012.'],0
['Prognosis is poor (5-year survival <5 to 15%) because most patients present with advanced disease.'],0
"['The Gunfight at the O.K. Corral was a gunfight that took place at about 3:00 p.m. on Wednesday, October 26, 1881, in Tombstone , Arizona Territory , and is generally regarded as the most famous gunfight in the history of the American Old West .']",0
['Computed tomography angiography (CTA) is a computed tomography technique used to visualize arterial and venous vessels throughout the body.'],0
['Copper is a chemical element with the symbol Cu (from ) and atomic number 29.'],0
"['The Parthenon () is a temple on the Athenian Acropolis , Greece, dedicated to the maiden goddess Athena , whom the people of Athens considered their patron deity.']",0
"['In statistics , stepwise regression includes regression models in which the choice of predictive variables is carried out by an automatic procedure.']",0
"['Established by the Virginia Company of London as ""James Fort"" on May 14, 1607 ( O.S. , May 24, 1607 N.S. ), it followed several earlier failed attempts, including the Lost Colony of Roanoke .']",0
"['Unlike the Preakness and Belmont Stakes, which took hiatuses in 1891-1893 and 1911-1912 respectively, the Kentucky Derby has been run every consecutive year since 1875.']",0
['Bourbon whiskey is a type of American whiskey – a barrel-aged distilled spirit made primarily from corn .'],0
"['Andy Samuel Griffith (June 1, 1926 – July 3, 2012) was an American actor, television producer, Grammy Award -winning Southern-gospel singer, and writer.']",0
"['A hung jury or deadlocked jury is a jury that cannot, by the required voting threshold, agree upon a verdict after an extended period of deliberation and is unable to change its votes.']",0
['She is the daughter of Indian sitar player Ravi Shankar and Sue Jones.'],0
"['Carbon-14, 14C, or radiocarbon, is a radioactive isotope of carbon with a nucleus containing 6 protons and 8 neutrons .']",0
"['Puce (often misspelled as ""puse"", ""peuse"" or ""peuce"") is defined in the United States as a brownish-purple color.']",0
"[""After the Requiem Mass at St. Matthew's Cathedral , the late president was buried at Arlington National Cemetery in Virginia.""]",0
"['Cluster sampling is a sampling technique used when ""natural"" but relatively homogeneous groupings are evident in a statistical population .']",0
"['The population was 3,167 at the 2010 census .']",0
"['Eggnog, or egg nog, is a sweetened dairy -based beverage traditionally made with milk and/or cream , sugar , and whipped eggs (which gives it a frothy texture).']",0
['The English Renaissance was a cultural and artistic movement in England dating from the late 15th and early 16th centuries to the early 17th century.'],0
"['Elizabeth Ann Bloomer Warren ""Betty"" Ford (April 8, 1918 – July 8, 2011), was First Lady of the United States from 1974 to 1977 during the presidency of her husband Gerald Ford .']",0
"['Gabrielle ""Coco"" Bonheur Chanel (August 19, 1883 – January 10, 1971) was a French fashion designer and founder of the Chanel brand.']",0
"['A gristmill (also: grist mill, corn mill or flour mill) grinds grain into flour .']",0
"['Nana Joseph Kwame Kyeretwie Boakye Danquah (December 1895 – 4 February 1965) was a Ghanaian statesman , pan-Africanist , scholar and historian .']",0
"['Milton Powell (born December 4, 1977), better known by his stage name Big Pokey, is a rap artist from Houston, Texas and is one of the original members of the Screwed Up Click .']",0
['This layer of organic semiconductor is situated between two electrodes.'],0
"['In adults, the ""rule of nines"" is used to determine the total percentage of area burned for each major section of the body.']",0
"['Jonah Kirsten Sorrentino (born June 26, 1975), better known by his stage name KJ-52, is a Christian rapper from Tampa, Florida .']",0
